GB,target_id
GB47136,XM_016913939.2
GB47136,XM_006558170.3
GB47134,XM_624605.6
GB47134,XM_006558174.3
GB41386,XM_026442920.1
GB41386,XM_026442923.1
GB41386,XM_026442924.1
GB41386,XM_026442922.1
GB41388,NM_001014994.1
GB41388,XM_026442627.1
GB41388,XM_026442629.1
GB41413,NM_001170973.1
GB41412,XM_006558365.3
GB41412,XM_006558366.3
GB41412,XM_016914033.2
GB41412,XM_016914032.2
GB41391,XM_016914031.2
GB41392,XM_006558360.3
GB41392,XM_006558359.3
GB41392,XM_006558362.3
GB41392,XM_624408.6
GB41392,XM_006558363.3
GB41411,XM_003249249.4
GB41397,XM_006558358.3
GB41398,XM_625239.6
GB41398,XM_006558357.3
GB41410,XM_016913933.2
GB41410,XM_016913932.2
GB41406,XM_026442929.1
GB41406,XM_026442930.1
GB41399,XM_016913931.2
GB41399,XM_394832.5
GB41401,XM_016913926.2
GB41401,XM_006558352.3
GB41401,XM_006558350.3
GB41401,XM_006558351.3
GB41403,XM_006558348.3
GB41403,XM_026442857.1
GB41403,XM_006558349.3
GB43750,XM_395405.4
GB43761,XM_026442952.1
GB43755,XM_026442880.1
GB43755,XM_026442878.1
GB43755,XM_026442879.1
GB43751,XM_006558824.3
GB43751,XM_006558825.3
GB43751,XM_396702.6
GB17597,XM_006559916.3
GB17597,XM_006559918.3
GB17597,XM_006559926.2
GB17597,XM_026442980.1
GB17597,XM_026442982.1
GB17597,XM_026442985.1
GB17597,XM_026442983.1
GB17597,XM_026442981.1
GB17597,XM_026442986.1
GB17597,XM_026442984.1
GB17597,XM_026442988.1
GB17597,XM_026442987.1
GB17597,XM_006559927.3
GB54020,XM_392555.7
GB54019,XM_006559913.3
GB54019,XM_003249537.4
GB54016,XR_001704291.2
GB54016,XM_006559912.3
GB54016,XM_006559911.3
GB54016,XM_001121136.5
GB54012,XR_003305358.1
GB54005,XM_026443081.1
GB54005,XM_026443080.1
GB54005,XM_026443079.1
GB54005,XM_006559902.3
GB54005,XM_006559910.3
GB54005,XM_006559907.3
GB54005,XM_026443076.1
GB54005,XM_026443078.1
GB54005,XM_026443074.1
GB54005,XM_026443077.1
GB54005,XM_026443075.1
GB15085,XM_026442645.1
GB15085,XM_026442646.1
GB15085,XM_026442644.1
GB15085,XM_026442643.1
GB15085,XM_026442647.1
GB15085,XM_026442648.1
GB15085,XM_026442649.1
GB44850,XM_026442652.1
GB44850,XM_026442650.1
GB44850,XM_003249690.4
GB44850,XM_026442651.1
GB44842,XM_026442662.1
GB44842,XM_026442658.1
GB44842,XM_016913880.2
GB44842,XM_026442656.1
GB44842,XM_006560740.2
GB44842,XM_016913883.2
GB44842,XM_006560742.2
GB44842,XM_006560741.2
GB44842,XM_026442663.1
GB44842,XM_006560733.3
GB44842,XM_006560737.3
GB44842,XM_026442655.1
GB44842,XM_016913882.2
GB44842,XM_026442659.1
GB44842,XM_026442654.1
GB44842,XM_006560738.3
GB44842,XM_016913881.2
GB44842,XM_026442657.1
GB44842,XM_026442653.1
GB44842,XM_026442661.1
GB44842,XM_006560735.3
GB44842,XM_006560734.3
GB44842,XM_026442660.1
GB44841,XM_006560747.3
GB44841,XM_392553.7
GB17617,XM_006560749.3
GB44833,XR_408859.3
GB44862,XM_001120177.5
GB44862,XM_006560764.3
GB44862,XM_006560765.3
GB44831,XM_026443033.1
GB44831,XM_026443032.1
GB44831,XM_003249696.4
GB44830,XM_623318.5
GB44830,XM_006560762.2
GB44830,XM_006560763.3
GB44829,XM_395924.5
GB44828,XM_026442782.1
GB44863,XM_006560768.3
GB44826,XM_623078.6
GB44826,NM_001314079.1
GB42747,XR_003305302.1
GB42747,XM_026442698.1
GB42747,XM_026442697.1
GB42747,XM_026442699.1
GB42747,XM_026442695.1
GB42747,XM_026442696.1
GB42748,XM_394952.7
GB42748,XM_006561572.3
GB42745,XM_003249845.4
GB42745,XM_003249845.4
GB42744,XM_003249865.4
GB42749,XM_624849.6
GB42743,XM_026442691.1
GB42743,XM_026442692.1
GB42750,XM_006561573.3
GB42750,XM_026442693.1
GB42750,XM_026442694.1
GB42742,XR_003305301.1
GB42742,XR_003305300.1
GB42742,XM_016913853.2
GB42751,XM_026442793.1
GB42753,XM_001120025.5
GB42740,XM_016913999.2
GB42740,XM_016913998.2
GB42740,XM_016913996.2
GB42740,XM_006561575.3
GB42740,XM_016913997.2
GB42739,XR_003305331.1
GB42739,XR_003305332.1
GB42739,XM_026442753.1
GB42739,XM_026442754.1
GB42739,XM_026442755.1
GB42755,XM_624760.5
GB42755,XM_016914042.2
GB42738,XM_624774.6
GB42757,XM_006561587.3
GB42757,XM_006561585.3
GB42757,XM_006561586.3
GB42757,XM_006561588.3
GB42758,XM_006561589.3
GB42759,XM_006561591.3
GB42737,XM_026442955.1
GB42736,XM_006561595.3
GB42735,XM_026442849.1
GB42735,XM_026442846.1
GB42735,XM_026442848.1
GB42735,XM_026442850.1
GB42735,XM_026442851.1
GB42735,XM_026442852.1
GB42762,XM_026442738.1
GB42764,XM_016913959.2
GB42764,XM_006561599.3
GB42764,XM_016913962.2
GB42732,XM_006561611.3
GB42732,XM_393022.7
GB42732,XM_006561610.3
GB42732,XM_006561608.3
GB42732,XM_006561609.3
GB42732,XM_006561607.3
GB42728,XM_006561541.3
GB42728,XM_016913837.2
GB42728,XM_006561539.3
GB42728,XM_006561537.3
GB42728,XM_026442607.1
GB42728,XM_026442609.1
GB42728,XM_016913834.2
GB42728,XM_016913838.2
GB42728,XM_006561544.3
GB42728,XM_006561540.3
GB42728,XM_026442608.1
GB42728,XM_016913836.2
GB42728,XM_006561545.3
GB42728,XM_006561526.3
GB42728,XM_006561533.3
GB42728,XM_006561528.3
GB42728,XM_006561521.3
GB42728,XM_026442602.1
GB42728,XM_006561529.3
GB42728,XM_006561530.3
GB42728,XM_026442605.1
GB42728,XM_006561525.3
GB42728,XM_006561520.3
GB42728,XM_026442599.1
GB42728,XM_006561524.3
GB42728,XM_006561527.3
GB42728,XM_006561543.3
GB42728,XM_006561538.3
GB42728,XM_026442603.1
GB42728,XM_016913830.2
GB42728,XM_026442604.1
GB42728,XM_006561535.3
GB42728,XM_026442601.1
GB42728,XM_006561532.3
GB42728,NM_001165905.1
GB42728,XM_026442600.1
GB42728,XM_026442606.1
GB42726,XM_001121969.5
GB42769,XM_624594.6
GB42769,XM_016913951.2
GB42725,XM_003249929.4
GB42725,XM_006561612.3
GB42770,XM_001121900.5
GB42770,XM_006561613.2
GB42771,XM_395619.7
GB42772,XM_006561614.3
GB42772,XM_001121805.5
GB42723,XM_006561619.3
GB42723,XM_006561618.3
GB42773,XM_395392.7
GB42773,XM_006561617.3
GB42722,XM_395391.7
GB42775,XM_016913955.2
GB42775,XM_016913953.2
GB42775,XM_396481.6
GB13929,XR_003305366.1
GB13929,XM_026443041.1
GB42721,XM_026442956.1
GB42778,XM_624905.6
GB42720,XM_624891.6
GB42720,XM_006561621.3
GB42719,XM_006561622.3
GB42717,XM_003249846.4
GB42717,XM_001120927.5
GB42716,XM_026442700.1
GB42716,XM_026442701.1
GB42715,XM_026442777.1
GB42779,XM_624355.6
GB42714,XM_393194.5
GB42780,XM_001119951.5
GB42780,XM_003249847.4
GB42780,XM_006561625.2
GB42781,XM_006561626.3
GB42781,XM_006561627.3
GB42781,XM_396412.7
GB42783,XM_006561628.3
GB42783,XM_396411.7
GB42785,XM_003249850.4
GB42786,XM_006561630.2
GB42786,XM_006561631.2
GB42786,XM_006561629.3
GB42787,XM_026443064.1
GB42787,XM_026443063.1
GB42787,XM_026443060.1
GB42787,XM_026443059.1
GB42787,XM_026443057.1
GB42787,XM_026443058.1
GB42787,XM_026443056.1
GB42787,XM_026443062.1
GB42787,XM_006561637.3
GB42787,XM_006561632.3
GB42787,XM_026443061.1
GB42790,XM_006561640.3
GB42790,XM_001121493.5
GB42792,XM_393297.7
GB42792,XM_006561642.3
GB42792,XM_006561643.3
GB42708,XM_393296.7
GB42708,XM_623270.6
GB42708,XM_006561641.3
GB42707,XM_396632.7
GB42707,XM_006561646.3
GB42706,XM_006561653.3
GB42706,XM_006561651.3
GB42706,XM_016914161.2
GB42706,XM_006561652.3
GB42706,XM_006561650.3
GB42705,XM_006561654.3
GB42794,XM_393105.7
GB42704,XM_006561656.3
GB42796,XM_396220.6
GB42797,XM_001122696.5
GB42798,XM_625148.6
GB42798,XM_016914112.2
GB42702,XM_001122724.5
GB42701,XM_026442832.1
GB42799,XM_001122734.5
GB42800,XM_001122741.5
GB42802,XM_396217.7
GB42804,XM_006561660.3
GB42804,XM_006561661.3
GB42804,XM_006561662.3
GB42804,XM_016913976.2
GB42804,XM_016913975.2
GB42698,XM_016913979.2
GB42698,XM_001122103.5
GB42805,XM_396215.7
GB42697,XM_393103.7
GB42696,XM_006561665.3
GB42696,XM_006561666.3
GB42808,XM_016913850.2
GB42808,XM_006561563.3
GB42808,XM_006561564.3
GB42808,XM_006561565.3
GB42808,XM_016913848.2
GB42808,NM_001145739.1
GB42694,XM_003249858.4
GB42693,XM_395300.7
GB42809,XM_395299.7
GB42692,XM_006561547.3
GB42692,XM_006561549.3
GB42692,XM_006561546.3
GB42692,XM_006561548.3
GB42692,XM_006561550.3
GB42692,NM_001011634.2
GB42692,XM_006561554.3
GB42692,XM_006561553.3
GB42692,XM_006561552.3
GB42692,XM_006561551.3
GB42810,XM_392783.5
GB42691,XM_001120059.5
GB42690,XR_409181.3
GB42690,XM_026443037.1
GB42690,XM_001120016.5
GB42812,XM_001120178.5
GB42689,XM_003249860.4
GB42814,XM_001120297.5
GB42685,XM_016913842.2
GB42685,XM_016913841.2
GB42685,XM_026442612.1
GB42685,NM_001163714.1
GB42817,XM_016914107.2
GB42817,XM_392828.7
GB42682,XM_026442674.1
GB42681,XM_006561678.1
GB42681,XM_006561679.3
GB42681,XM_006561680.3
GB42680,XM_396332.6
GB42680,XM_026442707.1
GB42679,XM_006561498.3
GB42679,NM_001011604.3
GB42820,XM_006561684.3
GB42678,XM_006561685.3
GB42677,XM_016914049.2
GB42677,XM_016914048.2
GB42677,XM_016914047.2
GB42677,XM_003249867.4
GB42676,XM_006561686.3
GB42821,XM_624776.5
GB42822,XM_003249866.4
GB42675,XM_624593.6
GB42674,XM_006561687.3
GB42674,XM_016914050.2
GB42674,XM_003249869.4
GB42823,XM_026442800.1
GB42823,XM_006561697.3
GB42673,XM_006561689.3
GB42673,XM_006561694.3
GB42673,XM_006561691.2
GB42673,XM_006561690.3
GB42673,XM_016914052.1
GB42673,XM_006561692.2
GB42672,XM_394814.6
GB42824,XM_001120836.5
GB42825,XM_001120795.5
GB42825,XM_006561698.3
GB42671,XM_016914154.2
GB42671,XM_026442747.1
GB42671,XM_026442748.1
GB42670,XM_394812.6
GB42668,XM_026442722.1
GB42668,XM_026442723.1
GB42828,XM_016914141.2
GB42828,XM_026442724.1
GB42828,XM_026442725.1
GB42829,XM_394922.7
GB42667,XM_624815.5
GB42830,XM_001121104.5
GB42666,XM_394921.6
GB42666,XM_016913993.2
GB42835,XM_006561711.3
GB42837,XM_026442872.1
GB42664,XM_394925.7
GB42662,NM_001172406.1
GB42838,XM_006561716.3
GB42838,XM_006561715.2
GB42838,XM_006561714.3
GB42838,XM_006561717.3
GB42838,XM_624665.6
GB42661,XM_026442675.1
GB42840,XM_006561721.3
GB42840,XM_006561722.3
GB42840,XM_006561724.3
GB42840,XM_006561723.3
GB42840,XM_001121422.5
GB42659,XM_396167.7
GB42659,XM_006561731.3
GB42659,XM_006561729.3
GB42656,XM_016914082.2
GB42656,XM_006561727.3
GB42656,XM_006561726.3
GB42841,XM_006561732.3
GB42654,XM_392837.7
GB42652,XR_409184.3
GB42652,XR_409185.3
GB42652,XM_026442791.1
GB42652,XM_016914174.2
GB42652,XM_624795.6
GB42652,XM_026442790.1
GB42844,XR_409186.3
GB42844,XM_006561734.3
GB42844,XM_006561735.3
GB42844,XM_006561736.3
GB42845,XM_623918.6
GB42846,XM_392800.7
GB42651,XM_396237.6
GB42847,XM_026443070.1
GB42847,XM_026443068.1
GB42847,XM_026443066.1
GB42847,XM_026443067.1
GB42847,XM_026443069.1
GB42650,XM_624033.5
GB42848,XM_006561739.2
GB42649,XM_395304.6
GB42649,XM_026443071.1
GB42648,NM_001242522.1
GB14293,XM_026443072.1
GB42647,XM_006561741.3
GB42647,XM_006561743.3
GB42647,XM_006561740.3
GB42645,XM_003249875.4
GB42644,XM_006561502.3
GB42644,XM_026442595.1
GB42644,NM_001011625.2
GB42850,XM_026442626.1
GB42850,NM_001098220.1
GB42643,XM_006561758.3
GB42642,XM_016914188.2
GB42642,XM_003249919.4
GB42640,XM_001122039.5
GB42637,XR_003305298.1
GB42637,XM_003249881.4
GB42635,XM_026442959.1
GB42851,XM_006561748.3
GB42634,XM_393549.7
GB42853,XM_026442716.1
GB42853,XM_026442715.1
GB42853,XM_026442717.1
GB42853,XM_026442718.1
GB42632,XM_026442720.1
GB42854,XM_026442719.1
GB19146,XM_006561766.3
GB19146,XM_001122247.5
GB42855,XM_026442721.1
GB42856,XM_016913914.1
GB42856,XM_016913915.2
GB42857,XR_001704187.2
GB42857,XM_003249883.4
GB17757,XM_006561773.3
GB42629,XM_001122344.5
GB42862,XM_006561776.3
GB42862,XM_006561778.3
GB42862,XM_016913917.2
GB42862,XM_026442837.1
GB42862,XM_016913916.2
GB42862,XM_016913918.2
GB42861,XM_016913919.2
GB42865,XM_006561792.3
GB16351,XM_026442960.1
GB42624,XM_001120735.5
GB42621,XM_006561785.3
GB42621,XM_016914103.2
GB42621,XM_006561783.3
GB42621,XM_001122470.5
GB42621,XM_006561784.3
GB42620,XM_026442854.1
GB42619,XM_026442855.1
GB42616,XM_006561800.3
GB42866,XM_006561508.3
GB42866,XM_026442598.1
GB42866,XM_006561509.3
GB42866,NM_001256039.1
GB42871,XM_006561809.3
GB42871,XM_006561808.3
GB42871,XM_392540.7
GB42871,XM_026442971.1
GB42614,XM_006561807.3
GB42614,XM_623656.5
GB42872,XM_016914185.2
GB42874,XM_006561816.3
GB42874,XM_006561815.3
GB42613,XM_006561813.3
GB42613,XM_016914061.2
GB42875,XM_006561817.3
GB42875,XM_003249891.4
GB42612,XM_006561818.3
GB42612,XM_001122667.5
GB17627,XM_006561820.3
GB17627,XM_006561825.3
GB17627,XM_006561821.3
GB17627,XM_006561823.3
GB17627,XM_006561822.3
GB17627,XM_006561826.3
GB17627,XM_006561824.3
GB17627,XM_006561827.3
GB42607,XM_006561819.3
GB42607,XM_001120774.5
GB42606,XM_006561560.3
GB42606,XM_006561561.2
GB42606,XM_006561559.2
GB42606,XM_026442611.1
GB42606,XM_006561562.2
GB42606,NM_001202460.1
GB42604,XM_006561832.3
GB42604,XM_006561831.3
GB42604,XM_016913896.2
GB42604,XM_006561833.3
GB42604,XM_392535.7
GB42880,XM_392534.7
GB42881,XM_006561834.3
GB42881,XM_392533.7
GB42603,XM_016913823.2
GB42603,NM_001145736.1
GB42884,XM_006561837.3
GB42884,XM_026442829.1
GB42884,XM_006561835.3
GB42884,XM_016914181.2
GB42885,XM_006561556.3
GB42885,XM_006561555.3
GB42885,XM_016913840.2
GB42885,NM_001145737.1
GB42602,XM_026442780.1
GB42887,XM_624307.6
GB42600,XM_016914183.2
GB42600,XM_394795.6
GB42888,XM_026442787.1
GB42889,XM_016914179.2
GB42889,XM_001120510.5
GB42599,XM_001120555.5
GB42599,XM_006561846.3
GB42890,XM_003249925.4
GB42598,XM_003249896.4
GB42597,NM_001174140.1
GB42596,NM_001242998.1
GB42594,XM_016914024.2
GB42594,XM_016914023.2
GB42892,XM_003249898.4
GB42593,XM_016914026.2
GB42593,XM_006561855.3
GB42593,XM_026442639.1
GB42593,XM_016914027.2
GB42894,XM_006561851.3
GB42894,XM_006561852.3
GB42894,XM_006561850.3
GB42894,XM_006561849.3
GB42592,XM_006561856.3
GB42592,XM_394790.7
GB42592,XM_016914175.2
GB42592,XM_016914176.2
GB42895,XM_003249899.4
GB42897,XM_006561860.3
GB42898,XM_001121195.5
GB42898,XM_006561859.3
GB42588,XM_026442801.1
GB42585,XM_016914076.2
GB42585,XM_016914077.2
GB42585,XM_006561868.3
GB42584,XM_006561865.3
GB42584,XM_392530.7
GB42582,XM_003249902.3
GB42581,NM_001270823.1
GB42580,XM_006561872.3
GB42899,XR_001704298.2
GB42899,XM_006561873.3
GB42903,XM_003249905.4
GB42903,XM_006561876.3
GB42907,XM_001121697.5
GB42909,XM_001121754.5
GB42911,XM_001121782.5
GB42912,NM_001174139.1
GB42579,XM_026442726.1
GB42579,XM_026442727.1
GB42577,XM_006561505.3
GB42577,XM_006561507.3
GB42577,XM_006561506.3
GB42577,XM_006561504.3
GB42577,NM_001014983.1
GB42576,XM_016914056.2
GB42576,XM_016914055.2
GB42576,XM_001121872.5
GB42576,XM_016914058.2
GB42576,XM_016914057.2
GB53294,XM_006567573.3
GB53294,XM_001119871.5
GB53294,XM_006567576.3
GB53294,XM_006567575.3
GB53491,XM_026442967.1
GB12094,XM_016913866.2
GB12094,XM_026442826.1
GB12094,XM_006567544.3
GB12094,XM_006567523.2
GB12094,XM_006567571.3
GB12094,XM_016913864.2
GB12094,XM_026442825.1
GB12094,XM_016913863.2
GB12094,XM_016913871.2
GB12094,XM_006567562.3
GB12094,XM_006567520.3
GB12094,XM_006567515.3
GB12094,XM_006567513.3
GB12094,XM_006567539.3
GB12094,XM_006567552.3
GB12094,XM_006567550.3
GB12094,XM_006567561.3
GB12094,XM_016913869.2
GB12094,XM_006567564.3
GB12094,XM_006567529.3
GB12094,XM_006567560.3
GB12094,XM_006567559.3
GB12094,XM_006567532.3
GB12094,XM_026442827.1
GB12094,XM_006567546.2
GB12094,XM_006567530.3
GB12094,XM_006567528.2
GB12094,XM_006567526.3
GB12094,XM_006567524.3
GB12094,XM_006567531.2
GB12094,XM_006567563.3
GB12094,XM_006567541.2
GB12094,XM_006567569.3
GB12094,XM_006567565.3
GB12094,XM_016913865.2
GB12094,XM_006567551.2
GB12094,XM_006567545.3
GB12094,XM_006567536.3
GB12094,XM_006567516.3
GB12094,XM_006567501.3
GB12094,XM_006567554.3
GB12094,XM_006567500.3
GB12094,XM_006567481.3
GB12094,XM_006567477.3
GB12094,XM_006567478.3
GB12094,XM_006567480.3
GB12094,XM_006567537.3
GB12094,XM_006567527.3
GB12094,XM_016913870.2
GB12094,XM_016913867.2
GB53296,NM_001011602.1
GB53297,XM_625178.6
GB53440,XM_394781.7
GB53439,XM_006567470.3
GB53439,XM_003250994.4
GB53438,XM_394976.7
GB53437,XM_026442939.1
GB53437,XM_625168.6
GB53435,XM_016913861.2
GB53298,XM_016913948.2
GB53298,XM_006567468.3
GB53298,XM_001121463.5
GB53299,XM_016913947.2
GB53299,XM_623765.6
GB53299,XM_006567464.3
GB53299,XM_006567465.3
GB53300,XM_006567466.3
GB53300,XM_395313.7
GB53300,XM_026442940.1
GB53434,XM_026442941.1
GB53301,XM_001121575.5
GB53431,XM_026442824.1
GB53431,XM_026442823.1
GB53431,XM_026442822.1
GB53431,XM_394780.6
GB53431,XM_006567463.3
GB53431,XM_016913946.2
GB53302,XM_625153.6
GB53303,XM_006567461.3
GB53430,XM_394778.7
GB53305,XR_003305342.1
GB53305,XR_003305343.1
GB53305,XR_003305344.1
GB53305,XM_026442817.1
GB53305,XM_026442818.1
GB53305,XM_026442819.1
GB53305,XM_026442805.1
GB53305,XM_026442815.1
GB53305,XM_026442816.1
GB53305,XM_026442813.1
GB53305,XM_026442811.1
GB53305,XM_026442814.1
GB53305,XM_026442812.1
GB53305,XM_026442806.1
GB53305,XM_026442807.1
GB53305,XM_026442809.1
GB53305,XM_026442810.1
GB53305,XM_026442808.1
GB53305,XM_026442820.1
GB53305,XM_026442821.1
GB53306,XM_016913943.2
GB53307,XM_016914096.2
GB53307,XM_016914091.2
GB53307,XM_016914092.2
GB53307,XM_016914093.2
GB53307,XM_016914094.2
GB53307,XM_016914095.2
GB53310,XM_016914089.2
GB53310,XM_392523.7
GB53310,XM_026443065.1
GB53310,XM_016914090.2
GB53310,XM_006567455.3
GB53310,XM_006567457.3
GB53311,XM_006567453.3
GB53428,NM_001098229.1
GB53427,NM_001098224.2
GB53312,XM_392521.7
GB53314,XR_003305357.1
GB53314,XM_026442860.1
GB53314,XM_026442861.1
GB53314,XM_026442863.1
GB53314,XM_026442858.1
GB53314,XM_026442859.1
GB53314,XM_026442864.1
GB53314,XM_026442866.1
GB53314,XM_026442867.1
GB53314,XM_026442869.1
GB53314,XM_026442865.1
GB53314,XM_026442870.1
GB53314,XM_026442868.1
GB53426,XM_016913990.2
GB53315,XM_006567451.3
GB53316,XM_625067.6
GB53424,XM_006567446.3
GB53317,XM_006567448.3
GB53317,XM_026442871.1
GB12004,XM_003250988.4
GB53320,XM_026442968.1
GB53422,XM_001122104.4
GB53422,XM_006567443.3
GB53321,XM_006567445.3
GB53321,XM_625018.5
GB53321,XM_006567444.3
GB53322,XM_006567436.3
GB53322,XM_392520.7
GB53322,XM_016914008.2
GB53322,XM_006567437.3
GB53421,XM_394773.7
GB53323,XM_006567426.3
GB53323,XM_006567427.3
GB53323,XM_026442975.1
GB53323,XM_394963.7
GB53323,XM_016914009.2
GB53323,XM_016914012.2
GB53323,XM_026442978.1
GB53323,XM_026442976.1
GB53323,XM_026442977.1
GB53323,XM_016914010.2
GB53323,XM_006567430.3
GB53323,XM_006567431.3
GB53323,XM_006567428.3
GB53323,XM_016914011.2
GB53420,XM_006567424.3
GB53420,XM_003250985.4
GB53420,XM_003250986.4
GB53420,XM_026442979.1
GB53324,XM_006567433.3
GB53327,XM_016914041.2
GB53328,XM_394964.7
GB53329,XM_624937.5
GB53329,XM_006567420.3
GB53331,XM_006567418.3
GB53331,XM_016914038.2
GB53332,XM_006567417.3
GB53332,XM_001122362.4
GB53419,XM_026443053.1
GB53418,XM_624890.5
GB53418,XM_006567415.3
GB53333,XM_623492.6
GB53333,XM_016914035.2
GB53417,XM_623655.6
GB53417,XM_006567412.3
GB53334,XR_003305371.1
GB53334,XM_624874.5
GB53335,XM_624860.5
GB53415,XM_393499.7
GB53415,XM_006567411.1
GB53336,XM_006567583.3
GB53414,XM_006567406.3
GB53414,XM_006567407.3
GB53414,XM_006567405.3
GB53414,XM_016914155.2
GB53414,XM_016914157.2
GB53337,XM_016914192.2
GB53412,XM_006567404.3
GB53338,XM_026442937.1
GB53411,XM_006567400.3
GB53411,XM_006567401.3
GB53411,XM_006567403.3
GB53411,XM_026442936.1
GB53410,NM_001134371.1
GB53409,XM_625281.6
GB53339,XR_410900.2
GB53339,XR_003305338.1
GB53339,XM_392710.6
GB53339,XM_016913957.2
GB53339,XM_006567398.3
GB53340,XR_003305321.1
GB53340,XR_003305325.1
GB53340,XR_003305323.1
GB53340,XR_003305327.1
GB53340,XR_003305322.1
GB53340,XR_003305326.1
GB53340,XR_003305324.1
GB53340,XR_003305328.1
GB53340,XM_006567391.3
GB53340,XM_006567397.3
GB53341,XM_006567389.3
GB53407,XR_003305317.1
GB53407,XM_026442744.1
GB53407,XM_026442743.1
GB53407,XM_003250979.4
GB53407,XM_026442745.1
GB53344,XM_026442746.1
GB53345,XM_003251017.4
GB53347,NM_001242989.1
GB53348,XM_003251016.4
GB53349,XM_392518.7
GB53350,XM_006567323.3
GB53350,NM_001039968.1
GB53350,XM_026442596.1
GB53351,XM_394772.6
GB53353,XM_026443028.1
GB53353,XM_394771.7
GB53353,XM_026443029.1
GB53353,XM_026443030.1
GB53354,XM_006567383.3
GB53354,XM_001122651.5
GB53406,NM_001164810.1
GB53404,XM_394770.7
GB53403,XR_003305367.1
GB53403,XM_006567379.3
GB53357,XM_392515.7
GB53357,XM_006567377.3
GB53402,XM_006567378.3
GB53358,XM_006567376.3
GB53358,XM_001120892.5
GB53358,XM_006567375.1
GB53358,XM_016914118.1
GB53401,XM_003251024.4
GB53401,XM_392513.7
GB53359,XM_392512.7
GB53360,XM_394769.7
GB53361,XM_394768.7
GB53398,XM_394767.7
GB12506,XM_392511.7
GB12506,XM_006567374.3
GB53365,XM_006567371.3
GB53365,XM_026443005.1
GB53365,XM_006567368.3
GB53365,XM_006567367.3
GB53365,XM_026443004.1
GB53365,XM_001122705.5
GB53365,XM_026443006.1
GB53365,XM_006567370.3
GB53396,XM_026442993.1
GB53396,XM_026442992.1
GB53396,XM_026442994.1
GB53396,XM_026443001.1
GB53396,XM_026443002.1
GB53396,XM_026442999.1
GB53396,XM_026442991.1
GB53396,XM_026442990.1
GB53396,XM_026442998.1
GB53396,XM_026442997.1
GB53396,XM_026442995.1
GB53396,XM_026442996.1
GB53396,XM_026443003.1
GB53396,XM_026443000.1
GB53367,NM_001011588.1
